input_origin,input_extrapolation,output,len,bins,pred
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 18 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,18,17~25,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 24 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund hund hund hund hund wauwau hund hund hund hund hund hund hund hund hund hund hund hund,24,17~25,Output: Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund Hund Hund Wauwau Hund
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 22 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,22,17~25,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt."
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 20 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo,20,17~25,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo."
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 20 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,20,17~25,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 18 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,18,17~25,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt."
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 17 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,17,17~25,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt."
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 23 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt,23,17~25,"Output: Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo."
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 19 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt hallo hallo welt,19,17~25,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt."
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 23 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,23,17~25,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Ver
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 21 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich,21,17~25,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 23 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,23,17~25,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze"
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 24 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,24,17~25,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt."
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 19 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,19,17~25,"Output: die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt, die ganze Welt, Es ist eine Bühne, die ganze Welt."
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 21 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,21,17~25,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 23 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,23,17~25,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 22 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",22,17~25,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote"
